accident_key,incident_id,incident_date,day_of_week,month,year,quarter,driver_age,driver_gender,road_conditions,weather_conditions,track,vehicle_type,vehicle_make,vehicle_model,accident_severity,number_of_vehicles,number_of_fatalities,is_weekend,season,age_group
2434,2434,09-06-2023,,,,,18.0,Other,muddy,Windy,Viaducto-Oriental,Truck,Mercedes,Model E,Serious,5,5,False,,Young
2435,2435,09/08/2022,,,,,42.0,Male,Icy,Snow,Highway-85,Motorcycle,Toyota,Model H,Minor,5,3,False,,Middle-aged
2436,2436,04/08/2021,,,,,41.0,Other,Wet,Snow,Ruta-Del-Sol,Van,Audi,Model D,Critical,4,1,False,,Middle-aged
2437,2437,12/11/2023,,,,,49.0,Male,WET,snow,Ring-Road,Pickup,Honda,Model H,Critical,7,3,False,,Middle-aged
2438,2438,09/15/2024,,,,,,Other,muddy,Storm,Highway-85,Car,Mercedes,Model D,minor,2,1,False,,
2439,2439,2024-04-14,Sunday,4.0,2024.0,2.0,,Female,muddy,Sunny,MX-85,SUV,Hyundai,Model E,Serious,8,4,True,Spring,
2440,2440,2023-10-29,Sunday,10.0,2023.0,4.0,27.0,Male,DRY,Rain,Autopista-2,Truck,Volkswagen,Model D,Serious,5,4,True,Fall,Adult
2441,2441,09-16-2024,,,,,45.0,Other,wet,storm,Bypass-Norte,Truck,Mercedes,Model G,MINOR,6,3,False,,Middle-aged
2442,2442,2021-04-03,Saturday,4.0,2021.0,2.0,18.0,Other,ICY,Sunny,Ruta-Litoral,Car,Chevrolet,Model A,SERIOUS,3,1,True,Spring,Young
2443,2443,12/13/2024,,,,,19.0,Other,wet,Clear,Circuito-Interior,SUV,Volkswagen,Model A,CRITICAL,1,3,False,,Young
2444,2444,10/04/2024,,,,,75.0,Male,DRY,Windy,Ruta-Del-Sol,Sedan,Ford,Model D,SERIOUS,1,4,False,,Elderly
2445,2445,2022-01-19,Wednesday,1.0,2022.0,1.0,,Other,WET,windy,Corredor-Industrial,Pickup,Honda,Model B,Minor,1,5,False,Winter,
2446,2446,06-10-2021,,,,,65.0,Male,dry,Rain,Route-2,Truck,Volkswagen,Model B,MINOR,8,1,False,,Senior
2447,2447,06/08/2021,,,,,84.0,Other,icy,Fog,Periferico-Sur,Truck,Honda,Model G,SERIOUS,7,0,False,,Elderly
2448,2448,2023-03-20,Monday,3.0,2023.0,1.0,43.0,Male,WET,Storm,Carretera-45,SUV,Nissan,Model E,MINOR,2,2,False,Spring,Middle-aged
2449,2449,12/18/2021,,,,,67.0,Female,wet,cloudy,Ruta-Litoral,SUV,Toyota,Model D,minor,4,0,False,,Elderly
2450,2450,09/09/2024,,,,,49.0,Female,Icy,Storm,Autopista-1,Bus,Audi,Model E,critical,8,3,False,,Middle-aged
2451,2451,06-20-2024,,,,,73.0,Female,Icy,Cloudy,Route-3,Truck,Ford,Model A,minor,8,3,False,,Elderly
2452,2452,11/14/2024,,,,,,Other,dry,storm,Autopista-1,Bus,Nissan,Model F,Critical,5,3,False,,
2453,2453,2021-10-04,Monday,10.0,2021.0,4.0,,Female,dry,Rain,Route-3,Truck,Audi,Model D,Critical,3,19,False,Fall,
2454,2454,08/18/2021,,,,,25.0,Female,Icy,windy,Highway-85,SUV,BMW,Model A,minor,8,5,False,,Young
2455,2455,2021-02-24,Wednesday,2.0,2021.0,1.0,44.0,Female,Icy,storm,Bypass-Norte,Bus,Toyota,Model B,SERIOUS,6,0,False,Winter,Middle-aged
2456,2456,2024-08-21,Wednesday,8.0,2024.0,3.0,36.0,Female,Icy,Clear,Carretera-45,Pickup,Hyundai,Model C,Serious,3,5,False,Summer,Middle-aged
2457,2457,05-11-2022,,,,,19.0,Female,ICY,Storm,Periferico-Sur,Motorcycle,Chevrolet,Model G,CRITICAL,6,3,False,,Young
2458,2458,2022-01-26,Wednesday,1.0,2022.0,1.0,26.0,Other,Dry,clear,Bypass-Norte,Pickup,Toyota,Model C,critical,7,1,False,Winter,Adult
2459,2459,2023-08-08,Tuesday,8.0,2023.0,3.0,46.0,Other,muddy,rain,Ruta-Litoral,Truck,Audi,Model F,Critical,2,3,False,Summer,Middle-aged
2460,2460,2023-05-15,Monday,5.0,2023.0,2.0,53.0,Female,Wet,fog,Route-1,Truck,Audi,Model B,Serious,1,1,False,Spring,Senior
2461,2461,12/07/2021,,,,,52.0,Other,Muddy,Sunny,Highway-85,Car,Volkswagen,Model E,Critical,8,4,False,,Senior
2462,2462,09/21/2023,,,,,,Female,wet,Sunny,Ring-Road,Pickup,Mercedes,Model F,MINOR,2,0,False,,
2463,2463,02/17/2022,,,,,,Other,wet,Fog,Ruta-Centro,Car,Toyota,Model E,CRITICAL,7,0,False,,
2464,2464,2022-11-15,Tuesday,11.0,2022.0,4.0,150.0,Female,Icy,snow,Bypass-Norte,Car,Nissan,Model H,serious,4,0,False,Fall,
2465,2465,15/07/2024,,,,,83.0,Other,icy,Windy,Viaducto-Oriental,Pickup,Volkswagen,Model H,CRITICAL,4,3,False,,Elderly
2466,2466,05/02/2023,,,,,52.0,Male,ICY,sunny,MX-85,Motorcycle,Audi,Model E,critical,7,5,False,,Senior
2467,2467,10/02/2024,,,,,30.0,Male,muddy,rain,Carretera-45,Pickup,Nissan,Model D,MINOR,6,5,False,,Adult
2468,2468,03/30/2023,,,,,57.0,Other,Muddy,cloudy,Bypass-Norte,Motorcycle,Volkswagen,Model C,minor,5,1,False,,Senior
2469,2469,10/21/2024,,,,,192.0,Male,Icy,storm,Circuito-Interior,SUV,Toyota,Model H,SERIOUS,5,1,False,,
2470,2470,05/05/2021,,,,,54.0,Male,muddy,Snow,Bypass-Norte,Car,Hyundai,Model G,Serious,6,2,False,,Senior
2471,2471,09/10/2022,,,,,85.0,Male,muddy,Windy,Ruta-Centro,Truck,Ford,Model E,Serious,4,1,False,,Elderly
2472,2472,08/20/2024,,,,,85.0,Male,muddy,storm,Viaducto-Oriental,Sedan,Volkswagen,Model G,serious,4,1,False,,Elderly
2473,2473,08/16/2024,,,,,,Female,Icy,Clear,Periferico-Sur,Sedan,Mercedes,Model G,Critical,8,4,False,,
2474,2474,08/13/2022,,,,,71.0,Male,Icy,snow,Bypass-Norte,Sedan,Ford,Model H,serious,4,2,False,,Elderly
2475,2475,2023-11-06,Monday,11.0,2023.0,4.0,144.0,Other,icy,Cloudy,Circuito-Interior,Car,Ford,Model E,minor,2,4,False,Fall,
2476,2476,11-03-2024,,,,,,Other,DRY,rain,Ring-Road,Motorcycle,Audi,Model B,Minor,4,3,False,,
2477,2477,09-07-2024,,,,,72.0,Female,Dry,rain,MX-85,Sedan,Mercedes,Model D,Minor,3,5,False,,Elderly
2478,2478,03-11-2023,,,,,43.0,Other,DRY,storm,Autopista-1,Van,BMW,Model C,Minor,8,2,False,,Middle-aged
2479,2479,01-08-2023,,,,,63.0,Female,Icy,Cloudy,Route-1,Van,Volkswagen,Model C,minor,1,5,False,,Senior
2480,2480,2024-06-27,Thursday,6.0,2024.0,2.0,,Male,Muddy,Sunny,Ruta-Centro,Van,Hyundai,Model H,SERIOUS,4,5,False,Summer,
2481,2481,11/15/2024,,,,,49.0,Female,icy,cloudy,Highway-57,SUV,Chevrolet,Model E,critical,6,2,False,,Middle-aged
2482,2482,2022-02-13,Sunday,2.0,2022.0,1.0,63.0,Other,dry,clear,Viaducto-Oriental,SUV,Honda,Model F,minor,1,3,True,Winter,Senior
2483,2483,2023-10-05,Thursday,10.0,2023.0,4.0,60.0,Male,icy,Snow,Autopista-2,Van,Honda,Model B,CRITICAL,2,2,False,Fall,Senior
2484,2484,05/02/2023,,,,,20.0,Other,muddy,storm,Ruta-Litoral,Bus,Honda,Model G,Critical,6,5,False,,Young
2485,2485,2024-02-15,Thursday,2.0,2024.0,1.0,35.0,Male,Dry,clear,Carretera-45,Motorcycle,Ford,Model C,minor,1,2,False,Winter,Adult
2486,2486,07/02/2021,,,,,,Male,DRY,Clear,Corredor-Industrial,Bus,Nissan,Model C,Serious,6,0,False,,
2487,2487,2024-10-18,Friday,10.0,2024.0,4.0,70.0,Female,dry,rain,Ring-Road,Truck,Nissan,Model G,minor,2,2,False,Fall,Elderly
2488,2488,2023-10-29,Sunday,10.0,2023.0,4.0,31.0,Male,muddy,Cloudy,Route-1,Bus,Audi,Model G,Critical,8,2,True,Fall,Adult
2489,2489,11/05/2021,,,,,74.0,Male,WET,Storm,Corredor-Industrial,Bus,Toyota,Model G,serious,3,5,False,,Elderly
2490,2490,2022-04-10,Sunday,4.0,2022.0,2.0,45.0,Other,dry,fog,Periferico-Sur,Truck,Hyundai,Model B,MINOR,2,1,True,Spring,Middle-aged
2491,2491,04-04-2022,,,,,,Male,Wet,cloudy,MX-40,Motorcycle,Mercedes,Model H,critical,2,5,False,,
2492,2492,04-06-2021,,,,,,Male,muddy,clear,Carretera-45,Van,Ford,Model G,CRITICAL,6,4,False,,
2493,2493,11/14/2024,,,,,70.0,Male,Wet,Cloudy,Highway-85,Truck,Mercedes,Model B,MINOR,8,0,False,,Elderly
2494,2494,14/04/2021,,,,,,Male,ICY,rain,Highway-57,Bus,Audi,Model B,MINOR,7,3,False,,
2495,2495,07-26-2023,,,,,75.0,Female,Dry,Windy,Highway-85,Motorcycle,Volkswagen,Model A,minor,5,4,False,,Elderly
2496,2496,06/04/2024,,,,,48.0,Male,wet,sunny,MX-85,Van,Hyundai,Model C,Critical,4,17,False,,Middle-aged
2497,2497,2024-02-26,Monday,2.0,2024.0,1.0,50.0,Male,DRY,Windy,Highway-57,Sedan,Mercedes,Model F,SERIOUS,4,21,False,Winter,Middle-aged
2498,2498,2021-08-04,Wednesday,8.0,2021.0,3.0,48.0,Female,muddy,windy,Autopista-2,Car,Mercedes,Model F,CRITICAL,3,4,False,Summer,Middle-aged
2499,2499,08/30/2021,,,,,,Male,WET,Storm,Periferico-Sur,Motorcycle,Honda,Model D,serious,3,4,False,,
2500,2500,08/22/2022,,,,,18.0,Male,wet,fog,Route-1,Sedan,BMW,Model A,Serious,4,25,False,,Young
2501,2501,2021-07-23,Friday,7.0,2021.0,3.0,45.0,Female,Wet,windy,MX-40,Sedan,BMW,Model G,SERIOUS,5,4,False,Summer,Middle-aged
2502,2502,15/01/2023,,,,,30.0,Female,dry,storm,Ring-Road,Van,Hyundai,Model E,CRITICAL,4,2,False,,Adult
2503,2503,18/02/2022,,,,,,Female,Dry,Rain,Route-3,Bus,BMW,Model F,minor,7,1,False,,
2504,2504,2021-01-14,Thursday,1.0,2021.0,1.0,53.0,Male,WET,storm,Highway-85,Pickup,BMW,Model H,SERIOUS,5,1,False,Winter,Senior
2505,2505,08/29/2023,,,,,,Female,muddy,rain,Ruta-Del-Sol,SUV,Nissan,Model A,MINOR,3,5,False,,
2506,2506,02/02/2023,,,,,75.0,Male,icy,cloudy,Highway-57,Van,Audi,Model B,critical,1,5,False,,Elderly
2507,2507,13/07/2024,,,,,30.0,Other,dry,clear,Ruta-Centro,Pickup,Audi,Model E,Serious,6,5,False,,Adult
2508,2508,21/12/2023,,,,,53.0,Female,ICY,sunny,Bypass-Norte,SUV,Nissan,Model E,critical,7,4,False,,Senior
2509,2509,29/05/2023,,,,,,Female,wet,Rain,MX-40,SUV,Ford,Model H,minor,7,0,False,,
2510,2510,07-29-2023,,,,,23.0,Other,Wet,cloudy,Carretera-45,Motorcycle,Ford,Model D,CRITICAL,8,2,False,,Young
2511,2511,03-02-2021,,,,,44.0,Male,muddy,storm,Highway-57,Bus,Honda,Model C,Critical,3,3,False,,Middle-aged
2512,2512,26/11/2023,,,,,,Male,ICY,Snow,Bypass-Norte,SUV,Toyota,Model G,Minor,3,3,False,,
2513,2513,10/07/2022,,,,,75.0,Other,icy,windy,Carretera-45,Car,BMW,Model H,Serious,2,0,False,,Elderly
2514,2514,03/17/2023,,,,,,Other,Icy,Fog,Highway-85,Bus,Hyundai,Model B,Serious,7,1,False,,
2515,2515,2024-03-22,Friday,3.0,2024.0,1.0,,Other,Dry,Fog,Autopista-2,Bus,Ford,Model E,serious,2,4,False,Spring,
2516,2516,07-17-2024,,,,,,Other,muddy,Cloudy,MX-85,SUV,Honda,Model H,Minor,2,1,False,,
2517,2517,08-29-2022,,,,,56.0,Male,Wet,Windy,Viaducto-Oriental,Car,BMW,Model E,MINOR,6,19,False,,Senior
2518,2518,16/09/2022,,,,,26.0,Male,dry,Sunny,Circuito-Interior,Motorcycle,BMW,Model H,critical,2,3,False,,Adult
2519,2519,2022-12-06,Tuesday,12.0,2022.0,4.0,66.0,Female,DRY,Snow,Ring-Road,Motorcycle,Toyota,Model C,Critical,5,1,False,Winter,Elderly
2520,2520,07/27/2022,,,,,,Female,Icy,windy,Circuito-Interior,Pickup,Honda,Model G,MINOR,4,2,False,,
2521,2521,08/04/2023,,,,,71.0,Female,DRY,rain,Autopista-1,Motorcycle,BMW,Model F,MINOR,1,5,False,,Elderly
2522,2522,01/20/2024,,,,,,Other,muddy,sunny,Ruta-Litoral,Motorcycle,Honda,Model C,serious,3,3,False,,
2523,2523,12/09/2022,,,,,37.0,Male,Dry,clear,Circuito-Interior,Motorcycle,Ford,Model C,Critical,5,21,False,,Middle-aged
2524,2524,09/02/2022,,,,,39.0,Male,ICY,sunny,Bypass-Norte,SUV,Chevrolet,Model E,MINOR,1,4,False,,Middle-aged
2525,2525,01-06-2024,,,,,85.0,Female,wet,Rain,MX-85,Car,Volkswagen,Model B,SERIOUS,7,0,False,,Elderly
2526,2526,09/16/2021,,,,,60.0,Female,muddy,sunny,Ruta-Del-Sol,Motorcycle,Honda,Model H,minor,7,0,False,,Senior
2527,2527,11-14-2023,,,,,45.0,Male,DRY,clear,Highway-85,Bus,Chevrolet,Model G,critical,7,5,False,,Middle-aged
2528,2528,2021-11-24,Wednesday,11.0,2021.0,4.0,74.0,Male,dry,snow,Ring-Road,Sedan,Mercedes,Model F,Serious,5,1,False,Fall,Elderly
2529,2529,11/01/2024,,,,,45.0,Male,Muddy,Windy,Autopista-2,Pickup,Chevrolet,Model E,Critical,5,1,False,,Middle-aged
2530,2530,09/15/2022,,,,,20.0,Other,WET,clear,Circuito-Interior,Truck,Ford,Model H,SERIOUS,3,5,False,,Young
2531,2531,03/05/2021,,,,,,Female,muddy,cloudy,Ring-Road,Car,Toyota,Model A,Critical,4,3,False,,
2532,2532,06/11/2023,,,,,77.0,Male,icy,cloudy,Autopista-1,Motorcycle,BMW,Model G,serious,8,4,False,,Elderly
2533,2533,26/08/2024,,,,,32.0,Male,DRY,Snow,Carretera-45,Truck,Mercedes,Model H,critical,2,3,False,,Adult
2534,2534,03-18-2024,,,,,24.0,Female,Wet,windy,Ruta-Centro,Motorcycle,Chevrolet,Model G,critical,7,5,False,,Young
2535,2535,04/06/2024,,,,,,Female,icy,sunny,Corredor-Industrial,Truck,Nissan,Model F,minor,6,5,False,,
2536,2536,29/12/2023,,,,,32.0,Male,wet,snow,Route-3,Car,Nissan,Model C,minor,4,4,False,,Adult
2537,2537,09-05-2022,,,,,35.0,Male,WET,cloudy,Highway-85,Car,Mercedes,Model B,SERIOUS,6,4,False,,Adult
2538,2538,2024-10-09,Wednesday,10.0,2024.0,4.0,,Other,Dry,fog,Ring-Road,Truck,BMW,Model E,critical,3,1,False,Fall,
2539,2539,13/02/2023,,,,,,Female,icy,storm,Route-1,Pickup,Nissan,Model H,MINOR,3,25,False,,
2540,2540,03/11/2022,,,,,48.0,Female,icy,Fog,Bypass-Norte,Sedan,BMW,Model B,critical,3,0,False,,Middle-aged
2541,2541,10/01/2023,,,,,27.0,Other,wet,rain,Viaducto-Oriental,SUV,Audi,Model A,MINOR,1,5,False,,Adult
2542,2542,22/05/2023,,,,,,Other,Muddy,Storm,Carretera-45,Motorcycle,Honda,Model G,SERIOUS,6,4,False,,
2543,2543,08/05/2021,,,,,29.0,Female,Wet,cloudy,Corredor-Industrial,Pickup,Audi,Model D,MINOR,4,5,False,,Adult
2544,2544,16/03/2022,,,,,35.0,Male,Icy,Windy,Highway-57,Van,Volkswagen,Model D,serious,8,4,False,,Adult
2545,2545,12-14-2023,,,,,182.0,Female,muddy,Sunny,Viaducto-Oriental,Motorcycle,Toyota,Model F,CRITICAL,4,0,False,,
2546,2546,06-25-2022,,,,,46.0,Male,muddy,sunny,Autopista-2,SUV,Mercedes,Model H,SERIOUS,5,2,False,,Middle-aged
2547,2547,11-12-2024,,,,,36.0,Female,Wet,fog,Route-3,Motorcycle,Toyota,Model E,CRITICAL,5,0,False,,Middle-aged
2548,2548,2021-11-30,Tuesday,11.0,2021.0,4.0,28.0,Male,icy,clear,Ruta-Centro,Motorcycle,Ford,Model A,serious,7,1,False,Fall,Adult
2549,2549,09-18-2021,,,,,39.0,Other,Wet,fog,Circuito-Interior,Bus,Mercedes,Model D,MINOR,8,5,False,,Middle-aged
2550,2550,18/11/2023,,,,,61.0,Other,DRY,snow,MX-85,Bus,BMW,Model E,Critical,5,4,False,,Senior
2551,2551,12/03/2022,,,,,,Male,wet,Storm,Ruta-Del-Sol,Truck,Toyota,Model F,Critical,3,5,False,,
2552,2552,18/11/2021,,,,,21.0,Female,Wet,Clear,Circuito-Interior,Truck,Mercedes,Model H,serious,4,1,False,,Young
2553,2553,01/09/2021,,,,,28.0,Male,Wet,storm,Ruta-Litoral,Bus,Mercedes,Model B,serious,6,5,False,,Adult
2554,2554,05/09/2021,,,,,28.0,Other,Muddy,Rain,Circuito-Interior,Truck,Mercedes,Model H,critical,3,4,False,,Adult
2555,2555,2023-12-07,Thursday,12.0,2023.0,4.0,,Female,muddy,cloudy,Route-2,SUV,Hyundai,Model A,Serious,1,4,False,Winter,
2556,2556,31/01/2023,,,,,,Female,icy,Windy,Route-2,Van,Audi,Model E,Minor,5,5,False,,
2557,2557,08/26/2022,,,,,65.0,Female,icy,sunny,Route-1,Truck,Audi,Model B,serious,3,2,False,,Senior
2558,2558,04/22/2024,,,,,,Other,DRY,rain,Route-1,SUV,Chevrolet,Model E,MINOR,3,4,False,,
2559,2559,2022-08-04,Thursday,8.0,2022.0,3.0,21.0,Female,wet,storm,MX-40,Truck,Nissan,Model F,Critical,1,5,False,Summer,Young
2560,2560,2023-09-29,Friday,9.0,2023.0,3.0,58.0,Female,Dry,cloudy,Ruta-Litoral,Truck,Volkswagen,Model H,critical,2,5,False,Fall,Senior
2561,2561,01/27/2024,,,,,82.0,Male,Muddy,Snow,Carretera-45,Sedan,BMW,Model G,Minor,4,4,False,,Elderly
2562,2562,03/19/2024,,,,,51.0,Male,muddy,Sunny,Highway-85,Car,Volkswagen,Model A,MINOR,6,10,False,,Senior
2563,2563,02/12/2023,,,,,,Male,Wet,Sunny,Ring-Road,Sedan,BMW,Model G,Critical,7,3,False,,
2564,2564,10/11/2021,,,,,79.0,Male,Muddy,Fog,Periferico-Sur,Sedan,Honda,Model A,MINOR,2,4,False,,Elderly
2565,2565,2023-07-09,Sunday,7.0,2023.0,3.0,27.0,Other,DRY,snow,Ruta-Centro,Pickup,Hyundai,Model G,critical,5,4,True,Summer,Adult
2566,2566,2022-10-29,Saturday,10.0,2022.0,4.0,,Other,Muddy,Fog,Viaducto-Oriental,Bus,Nissan,Model B,MINOR,3,5,True,Fall,
2567,2567,03/07/2024,,,,,23.0,Other,dry,Fog,Autopista-2,Motorcycle,Honda,Model C,CRITICAL,8,2,False,,Young
2568,2568,22/04/2022,,,,,82.0,Other,Muddy,windy,Autopista-1,Sedan,Ford,Model A,critical,1,2,False,,Elderly
2569,2569,04-04-2021,,,,,196.0,Male,icy,cloudy,Ring-Road,SUV,Nissan,Model E,Serious,1,5,False,,
2570,2570,2024-08-15,Thursday,8.0,2024.0,3.0,,Female,WET,sunny,Periferico-Sur,Van,Volkswagen,Model H,Critical,8,2,False,Summer,
2571,2571,12-06-2021,,,,,66.0,Female,ICY,Snow,Highway-85,Pickup,Nissan,Model G,Minor,4,0,False,,Elderly
2572,2572,12/19/2024,,,,,64.0,Other,WET,Storm,Circuito-Interior,Bus,Volkswagen,Model F,MINOR,2,4,False,,Senior
2573,2573,2021-06-24,Thursday,6.0,2021.0,2.0,37.0,Other,icy,cloudy,Route-1,Truck,Toyota,Model F,Critical,7,1,False,Summer,Middle-aged
2574,2574,06-21-2024,,,,,48.0,Other,Icy,snow,Ruta-Del-Sol,Pickup,Audi,Model C,SERIOUS,4,1,False,,Middle-aged
2575,2575,2023-12-05,Tuesday,12.0,2023.0,4.0,83.0,Male,Dry,Fog,Ring-Road,Motorcycle,Volkswagen,Model B,MINOR,8,2,False,Winter,Elderly
2576,2576,02/09/2023,,,,,,Male,WET,Sunny,MX-40,Van,Nissan,Model C,SERIOUS,3,1,False,,
2577,2577,10/09/2024,,,,,64.0,Female,Dry,Rain,Viaducto-Oriental,Motorcycle,Ford,Model B,Critical,8,3,False,,Senior
2578,2578,08/02/2021,,,,,66.0,Other,Icy,snow,Periferico-Sur,Bus,Audi,Model H,minor,4,4,False,,Elderly
2579,2579,12/16/2024,,,,,23.0,Male,Dry,windy,Bypass-Norte,Car,BMW,Model D,critical,6,3,False,,Young
2580,2580,29/12/2023,,,,,44.0,Female,wet,Snow,MX-40,Sedan,Mercedes,Model E,Minor,1,5,False,,Middle-aged
2581,2581,04/03/2021,,,,,,Female,Icy,cloudy,Highway-57,SUV,Ford,Model B,SERIOUS,1,2,False,,
2582,2582,01/05/2022,,,,,76.0,Male,DRY,storm,Corredor-Industrial,Van,Audi,Model F,minor,5,4,False,,Elderly
2583,2583,2022-06-11,Saturday,6.0,2022.0,2.0,20.0,Female,Icy,Rain,Viaducto-Oriental,SUV,Nissan,Model E,serious,5,4,True,Summer,Young
2584,2584,23/07/2021,,,,,85.0,Other,muddy,clear,Ruta-Litoral,Van,Nissan,Model A,serious,8,5,False,,Elderly
2585,2585,10/01/2022,,,,,,Male,Dry,windy,Periferico-Sur,Motorcycle,Toyota,Model C,Critical,7,4,False,,
2586,2586,09/21/2022,,,,,,Male,Wet,storm,Route-1,Bus,Mercedes,Model D,Serious,3,3,False,,
2587,2587,2022-10-29,Saturday,10.0,2022.0,4.0,135.0,Male,Muddy,Cloudy,Route-3,Bus,Toyota,Model G,Critical,6,5,True,Fall,
2588,2588,2024-12-31,Tuesday,12.0,2024.0,4.0,85.0,Female,muddy,clear,MX-85,Van,Hyundai,Model A,Serious,2,3,False,Winter,Elderly
2589,2589,2023-03-10,Friday,3.0,2023.0,1.0,,Female,WET,snow,Autopista-1,Pickup,Chevrolet,Model E,serious,4,2,False,Spring,
2590,2590,19/10/2021,,,,,18.0,Male,Wet,Windy,Autopista-2,Van,Chevrolet,Model H,MINOR,7,1,False,,Young
2591,2591,02/09/2023,,,,,40.0,Other,Icy,cloudy,Bypass-Norte,Sedan,Chevrolet,Model G,critical,3,3,False,,Middle-aged
2592,2592,05/06/2022,,,,,49.0,Female,muddy,cloudy,Ring-Road,Motorcycle,Nissan,Model B,Minor,5,5,False,,Middle-aged
2593,2593,31/10/2023,,,,,42.0,Other,Wet,rain,Ruta-Centro,Motorcycle,Ford,Model A,Critical,8,4,False,,Middle-aged
2594,2594,05/05/2021,,,,,52.0,Other,Icy,Windy,Ruta-Litoral,SUV,Ford,Model E,Critical,4,3,False,,Senior
2595,2595,01/03/2021,,,,,,Other,wet,Rain,Circuito-Interior,Truck,Ford,Model A,minor,5,1,False,,
2596,2596,02-08-2021,,,,,69.0,Other,Wet,Storm,Periferico-Sur,Motorcycle,BMW,Model C,serious,8,5,False,,Elderly
2597,2597,05/20/2022,,,,,39.0,Female,dry,Storm,Route-1,Bus,Toyota,Model E,SERIOUS,4,5,False,,Middle-aged
2598,2598,09/03/2024,,,,,57.0,Male,Muddy,Snow,Ring-Road,Car,Chevrolet,Model E,SERIOUS,2,3,False,,Senior
2599,2599,07/26/2024,,,,,49.0,Other,dry,Windy,Autopista-1,SUV,BMW,Model D,CRITICAL,3,0,False,,Middle-aged
2600,2600,01/12/2024,,,,,34.0,Female,DRY,fog,Carretera-45,Truck,Audi,Model E,Minor,4,3,False,,Adult
2601,2601,05/18/2023,,,,,85.0,Female,Muddy,storm,Route-1,Pickup,Chevrolet,Model B,serious,6,3,False,,Elderly
2602,2602,08-10-2023,,,,,50.0,Male,DRY,cloudy,Highway-57,SUV,Mercedes,Model C,critical,7,5,False,,Middle-aged
2603,2603,2021-12-09,Thursday,12.0,2021.0,4.0,,Male,WET,storm,Autopista-2,Bus,Chevrolet,Model D,SERIOUS,1,1,False,Winter,
2604,2604,15/09/2023,,,,,55.0,Male,ICY,Windy,Periferico-Sur,SUV,Audi,Model H,SERIOUS,6,0,False,,Senior
2605,2605,24/10/2024,,,,,38.0,Male,Muddy,Clear,Carretera-45,Truck,Chevrolet,Model E,Critical,6,0,False,,Middle-aged
2606,2606,2024-07-18,Thursday,7.0,2024.0,3.0,55.0,Other,muddy,Storm,Carretera-45,Motorcycle,Ford,Model E,critical,7,4,False,Summer,Senior
2607,2607,12/11/2023,,,,,171.0,Female,WET,snow,Highway-57,Pickup,Honda,Model H,Serious,1,4,False,,
2608,2608,30/12/2023,,,,,65.0,Female,DRY,Storm,Route-3,Truck,Hyundai,Model B,CRITICAL,6,1,False,,Senior
2609,2609,03-21-2023,,,,,55.0,Female,Dry,Snow,Bypass-Norte,Sedan,Volkswagen,Model D,serious,4,5,False,,Senior
2610,2610,27/07/2022,,,,,,Other,Muddy,fog,Ruta-Del-Sol,Car,Nissan,Model F,Minor,4,2,False,,
2611,2611,31/10/2023,,,,,28.0,Female,ICY,clear,Highway-57,Van,Chevrolet,Model F,SERIOUS,4,16,False,,Adult
2612,2612,10-28-2024,,,,,53.0,Female,WET,Snow,Viaducto-Oriental,Car,Honda,Model B,Minor,1,4,False,,Senior
2613,2613,20/12/2024,,,,,85.0,Female,dry,fog,Ring-Road,Van,BMW,Model A,minor,6,1,False,,Elderly
2614,2614,10/21/2022,,,,,46.0,Other,Wet,Rain,Corredor-Industrial,Truck,Nissan,Model C,minor,8,2,False,,Middle-aged
2615,2615,02/02/2021,,,,,82.0,Female,Icy,Rain,Route-2,Car,Honda,Model A,CRITICAL,1,0,False,,Elderly
2616,2616,05/01/2021,,,,,53.0,Male,DRY,Clear,Corredor-Industrial,Bus,Ford,Model A,Critical,4,1,False,,Senior
2617,2617,20/01/2021,,,,,77.0,Male,WET,Windy,Ring-Road,Sedan,Chevrolet,Model A,Serious,7,1,False,,Elderly
2618,2618,11/27/2024,,,,,61.0,Female,WET,windy,Ring-Road,Sedan,Hyundai,Model C,serious,6,5,False,,Senior
2619,2619,08-22-2024,,,,,,Female,dry,sunny,MX-85,Bus,Toyota,Model B,SERIOUS,6,2,False,,
2620,2620,07/10/2024,,,,,55.0,Female,Wet,Cloudy,Autopista-2,Motorcycle,Toyota,Model H,CRITICAL,5,3,False,,Senior
2621,2621,10/02/2023,,,,,,Other,Muddy,Sunny,Corredor-Industrial,Sedan,Honda,Model C,Critical,5,5,False,,
2622,2622,12-29-2021,,,,,63.0,Other,Icy,clear,Ruta-Centro,SUV,Hyundai,Model A,minor,2,2,False,,Senior
2623,2623,09/13/2021,,,,,,Other,Icy,Fog,Ruta-Centro,Bus,Chevrolet,Model D,minor,8,2,False,,
2624,2624,03-30-2022,,,,,33.0,Female,WET,Rain,Circuito-Interior,Van,Volkswagen,Model F,SERIOUS,8,1,False,,Adult
2625,2625,23/12/2024,,,,,36.0,Other,muddy,Windy,Corredor-Industrial,Motorcycle,BMW,Model B,Critical,3,5,False,,Middle-aged
2626,2626,06/10/2024,,,,,76.0,Other,DRY,Storm,Viaducto-Oriental,Pickup,Toyota,Model F,Minor,8,1,False,,Elderly
2627,2627,09/10/2023,,,,,33.0,Female,muddy,Sunny,Route-3,Sedan,Nissan,Model D,serious,5,1,False,,Adult
